20:42:43,37.4308555,-121.918575,15,11,10.587813749778563,0.31,4.0,36.18181818181818
20:43:12,37.4386866,-121.9197655,15,11,10.330237170559057,0.3,4.0,36.18181818181818
20:43:41,37.443887,-121.9207618,15,11,10.573135769486742,0.31,4.0,36.27272727272727
20:44:10,37.4499156,-121.9219466,15,11,9.693600982091228,0.28,3.0,36.36363636363637
20:44:38,37.4573568,-121.9234331,15,11,11.853294900575113,0.3,4.0,36.36363636363637
20:45:7,37.4643328,-121.9265851,15,11,10.768291415076025,0.28,4.0,36.0
20:45:36,37.4714021,-121.9301158,15,11,10.71171788276745,0.3,4.0,35.63636363636363
20:46:5,37.479055,-121.933893,15,11,10.814864770305729,0.31,4.0,35.09090909090909
20:46:34,37.4858189,-121.9394646,15,11,14.10319467354826,0.25,5.0,35.81818181818182
20:47:3,37.4912242,-121.9464937,15,11,11.858423166677769,0.26,4.0,35.72727272727273
20:47:32,37.4965559,-121.9534472,15,11,12.03936875421631,0.27,4.0,35.18181818181818
20:48:1,37.5022512,-121.9608637,15,11,11.267146932564605,0.28,4.0,35.63636363636363
20:48:30,37.5081417,-121.9682496,14,11,15.033412786190631,0.24,5.0,35.90909090909091
20:48:59,37.5139417,-121.9754555,14,11,12.295893623482597,0.28,5.0,34.81818181818182
20:49:28,37.5197717,-121.9827097,14,11,12.475968900249791,0.27,5.0,34.45454545454545
20:49:57,37.5243897,-121.9913608,14,11,13.82938899590289,0.29,5.0,35.18181818181818
20:50:25,37.5287564,-122.0001112,14,11,12.736125784554737,0.3,5.0,35.36363636363637
20:50:54,37.5331855,-122.0083101,14,11,12.762809251884947,0.28,5.0,35.27272727272727
20:51:23,37.5377361,-122.0158305,13,11,13.397048182342258,0.3,5.0,34.81818181818182
20:51:52,37.5441014,-122.0207813,13,10,14.62382302956378,0.28,5.0,36.2
20:52:21,37.5498531,-122.0251023,13,11,13.056756871443996,0.3,5.0,34.90909090909091
20:52:49,37.5548542,-122.0289413,13,11,13.500274071292035,0.3,5.0,34.09090909090909
20:53:18,37.5568509,-122.0310621,13,11,13.65574238186998,0.31,5.0,34.09090909090909
20:53:47,37.5589329,-122.0332868,13,11,13.443288288212822,0.31,5.0,34.27272727272727
20:54:15,37.561358,-122.0358353,13,11,12.998372975107307,0.27,5.0,35.36363636363637
20:54:44,37.5642016,-122.037117,13,11,11.131419496182867,0.34,4.0,35.63636363636363
20:55:13,37.5648461,-122.037348,13,11,11.497634539330253,0.36,4.0,34.45454545454545
20:55:42,37.5653583,-122.0369789,13,11,11.880475579706395,0.4,4.0,33.90909090909091
20:56:10,37.5667149,-122.0359349,13,11,12.734178418728082,0.44,5.0,32.36363636363637
20:56:39,37.5679184,-122.0349384,13,11,11.875815761454032,0.38,4.0,34.09090909090909
20:57:8,37.5682359,-122.0346594,13,11,11.709457715880783,0.4,4.0,34.09090909090909
20:57:37,37.5689638,-122.0340144,13,11,12.077561840040397,0.38,4.0,33.90909090909091
20:58:5,37.5701198,-122.0330369,13,10,13.485596019457205,0.42,5.0,31.5
20:58:34,37.5701013,-122.0330163,13,10,13.615245131836591,0.44,5.0,32.5
20:59:3,37.5700976,-122.0330204,13,9,12.187025888214071,0.44,5.0,34.666666666666664
20:59:31,37.5716648,-122.031592,13,10,12.611241017441543,0.39,5.0,33.4
21:0:0,37.5749223,-122.0286189,13,10,13.257861818558828,0.42,5.0,33.2
21:0:29,37.5760236,-122.0276568,13,10,11.886891940284475,0.42,4.0,33.9
21:0:57,37.5766645,-122.0270859,13,10,12.155994406053336,0.4,4.0,33.6
21:1:26,37.5799631,-122.0241848,13,10,12.042263076349062,0.42,4.0,34.3
21:1:55,37.5833283,-122.0228974,13,10,14.137330016661561,0.5,5.0,33.9
21:2:24,37.5862188,-122.0218966,14,10,16.05336724802619,0.66,6.0,30.5
21:2:53,37.5862802,-122.021866,14,10,15.147521249366182,0.5,5.0,31.7
21:3:21,37.5885695,-122.0210874,14,10,14.045145068670527,0.78,5.0,31.6
21:3:50,37.5903896,-122.0204719,14,9,14.73414062644985,0.57,6.0,32.22222222222222
21:4:19,37.5904139,-122.0204616,14,9,12.199290963002726,0.4,5.0,32.111111111111114
21:4:48,37.5917007,-122.0200076,14,10,17.511470526486345,0.89,6.0,30.4
21:5:17,37.5956021,-122.018577,14,9,12.463073457217524,0.51,5.0,36.0
21:5:45,37.5975931,-122.017876,13,9,10.742690538221792,0.44,4.0,35.44444444444444
21:6:14,37.6000268,-122.01702,14,9,11.376102144407811,0.47,4.0,35.111111111111114
21:6:43,37.6017955,-122.016324,14,8,12.898841033209147,0.63,5.0,34.0
21:7:12,37.6042318,-122.0176148,14,9,12.668152982972696,0.32,5.0,35.77777777777778
21:7:41,37.6058808,-122.0194062,14,9,11.602641940523718,0.4,5.0,34.666666666666664
21:8:10,37.6058789,-122.0194146,14,9,10.958421419164349,0.34,4.0,36.55555555555556
21:8:38,37.605882,-122.0194104,14,10,12.30226808356898,0.43,5.0,36.8
21:9:7,37.6058766,-122.0194144,14,10,15.082476587086088,0.58,6.0,31.9
21:9:36,37.6058689,-122.0194113,14,10,16.22423804066003,0.54,7.0,33.9
21:10:5,37.6058713,-122.0194085,14,10,6.497768847843081,0.26,3.0,41.6
21:10:34,37.60588,-122.0194026,14,10,4.660139482891044,0.34,2.0,42.8
21:11:3,37.6058791,-122.0194009,14,10,4.381928799056415,0.29,2.0,43.0
21:11:31,37.6058741,-122.019406,14,10,4.366256978236622,0.3,2.0,43.3
21:12:0,37.6058834,-122.0194038,14,10,7.383258088405144,0.51,3.0,37.0
21:12:29,37.6058776,-122.0193967,14,10,4.989849697135175,0.38,2.0,42.1
21:12:58,37.6058785,-122.0193994,14,10,5.063091940701848,0.39,2.0,41.4
21:13:27,37.6058817,-122.0194092,14,9,10.287803458464785,0.7,4.0,35.0
21:13:56,37.6058846,-122.0194146,14,10,12.685602074793296,0.64,5.0,34.8
21:14:24,37.6058839,-122.019404,14,10,12.2125754859489,0.59,5.0,34.4
21:14:53,37.6058782,-122.0194085,14,10,14.457005222382676,0.66,6.0,34.5
21:15:22,37.6058777,-122.0194104,14,10,12.418192300008887,0.53,5.0,35.4
21:15:51,37.6058834,-122.0194069,14,9,19.31883536862406,0.82,8.0,29.444444444444443
21:16:20,37.6058925,-122.019404,14,10,16.169196022066156,0.7,6.0,32.7
21:16:49,37.6058995,-122.0194026,14,10,14.52632782226809,0.51,6.0,34.0
21:17:17,37.6074115,-122.0212758,14,10,16.537947272863097,0.42,6.0,33.8
